bs		4.00000		3.00000		79.00000		5.00000		308.00000		0.00000		1.00000		1.00000		222.00000		0.00000		1.00000		0.00000		1.00000		2.00000		148.00000		6.00000		1.00000		0.00000		2.00000		243.00000		22.00000		0.00000		0.00000		0.00000		12.00000		0.00000		345.00000		
bt		92.00000		0.00000		0.00000		0.00000		23.00000		7.00000		0.00000		1.00000		5.00000		0.00000		0.00000		17.00000		0.00000		0.00000		5.00000		0.00000		1.00000		15.00000		33.00000		1.00000		3.00000		1.00000		14.00000		0.00000		3.00000		0.00000		175.00000		
bu		6.00000		28.00000		64.00000		162.00000		11.00000		55.00000		60.00000		2.00000		522.00000		1.00000		4.00000		207.00000		116.00000		122.00000		5.00000		0.00000		3.00000		447.00000		765.00000		3816.00000		0.00000		0.00000		1.00000		2.00000		231.00000		16.00000		27.00000		
bv		2.00000		0.00000		0.00000		0.00000		12.00000		0.00000		0.00000		0.00000		144.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		2.00000		5.00000		
bw		9.00000		0.00000		0.00000		0.00000		9.00000		0.00000		0.00000		0.00000		2.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		2.00000		
bx		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		1.00000		1.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		2.00000		
by		16.00000		1.00000		1.00000		1.00000		10.00000		0.00000		4.00000		1.00000		22.00000		0.00000		0.00000		15.00000		0.00000		5.00000		2.00000		20.00000		0.00000		12.00000		16.00000		19.00000		1.00000		1.00000		2.00000		0.00000		0.00000		6.00000		4175.00000		
bz		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		1.00000		1.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		4.00000		
b_		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1438.00000		
ca		15.00000		175.00000		63.00000		292.00000		12.00000		33.00000		87.00000		10.00000		64.00000		2.00000		31.00000		4061.00000		895.00000		4282.00000		2.00000		622.00000		2.00000		1746.00000		1144.00000		2303.00000		1474.00000		82.00000		1.00000		2.00000		25.00000		1.00000		704.00000		
cb		5.00000		0.00000		3.00000		0.00000		6.00000		0.00000		0.00000		1.00000		1.00000		0.00000		1.00000		3.00000		2.00000		0.00000		11.00000		0.00000		1.00000		2.00000		10.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		11.00000		
cc		170.00000		2.00000		3.00000		4.00000		834.00000		0.00000		0.00000		12.00000		113.00000		0.00000		0.00000		40.00000		1.00000		2.00000		747.00000		5.00000		0.00000		22.00000		2.00000		3.00000		425.00000		0.00000		1.00000		0.00000		3.00000		0.00000		60.00000		
cd		8.00000		2.00000		6.00000		3.00000		7.00000		4.00000		0.00000		0.00000		5.00000		0.00000		0.00000		2.00000		2.00000		4.00000		29.00000		2.00000		0.00000		5.00000		9.00000		0.00000		1.00000		0.00000		0.00000		0.00000		1.00000		0.00000		54.00000		
ce		145.00000		96.00000		25.00000		1120.00000		163.00000		41.00000		4.00000		7.00000		496.00000		0.00000		6.00000		520.00000		256.00000		1871.00000		45.00000		688.00000		1.00000		1208.00000		3152.00000		49.00000		7.00000		12.00000		3.00000		3.00000		8.00000		0.00000		8940.00000		
cf		6.00000		0.00000		1.00000		3.00000		0.00000		0.00000		1.00000		0.00000		2.00000		1.00000		0.00000		2.00000		2.00000		0.00000		3.00000		1.00000		1.00000		4.00000		3.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		16.00000		
cg		3.00000		0.00000		0.00000		1.00000		1.00000		0.00000		0.00000		1.00000		5.00000		0.00000		2.00000		0.00000		4.00000		0.00000		9.00000		0.00000		0.00000		2.00000		0.00000		0.00000		6.00000		1.00000		0.00000		0.00000		1.00000		0.00000		11.00000		
ch		2938.00000		10.00000		18.00000		14.00000		2173.00000		6.00000		0.00000		4.00000		2186.00000		0.00000		3.00000		43.00000		76.00000		429.00000		1414.00000		11.00000		3.00000		569.00000		34.00000		42.00000		346.00000		4.00000		22.00000		0.00000		53.00000		0.00000		6855.00000		
ci		1953.00000		14.00000		12.00000		489.00000		1320.00000		348.00000		24.00000		1.00000		4.00000		1.00000		0.00000		294.00000		22.00000		638.00000		246.00000		566.00000		0.00000		254.00000		653.00000		955.00000		15.00000		167.00000		1.00000		0.00000		0.00000		39.00000		36.00000		
cj		1.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		2.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		1.00000		7.00000		
ck		89.00000		30.00000		6.00000		17.00000		776.00000		15.00000		77.00000		16.00000		323.00000		0.00000		0.00000		223.00000		17.00000		79.00000		39.00000		17.00000		0.00000		28.00000		479.00000		32.00000		33.00000		1.00000		43.00000		0.00000		104.00000		0.00000		2725.00000		
cl		1103.00000		1.00000		5.00000		3.00000		1370.00000		0.00000		0.00000		0.00000		741.00000		0.00000		0.00000		1.00000		0.00000		0.00000		647.00000		0.00000		0.00000		1.00000		0.00000		1.00000		1133.00000		0.00000		0.00000		0.00000		31.00000		0.00000		22.00000		
cm		7.00000		1.00000		1.00000		3.00000		4.00000		0.00000		0.00000		0.00000		3.00000		0.00000		0.00000		3.00000		0.00000		0.00000		3.00000		2.00000		0.00000		0.00000		4.00000		0.00000		5.00000		0.00000		0.00000		0.00000		0.00000		0.00000		21.00000		
cn		12.00000		3.00000		6.00000		2.00000		7.00000		0.00000		0.00000		0.00000		13.00000		0.00000		0.00000		0.00000		0.00000		13.00000		0.00000		1.00000		0.00000		0.00000		0.00000		2.00000		2.00000		0.00000		0.00000		0.00000		0.00000		0.00000		5.00000		
co		270.00000		30.00000		82.00000		241.00000		29.00000		54.00000		243.00000		80.00000		76.00000		1.00000		7.00000		1429.00000		6548.00000		7651.00000		359.00000		387.00000		0.00000		1663.00000		388.00000		186.00000		3698.00000		620.00000		71.00000		13.00000		10.00000		4.00000		251.00000		
cp		11.00000		1.00000		1.00000		0.00000		3.00000		0.00000		1.00000		5.00000		2.00000		2.00000		1.00000		2.00000		0.00000		0.00000		2.00000		2.00000		0.00000		7.00000		7.00000		3.00000		18.00000		1.00000		0.00000		1.00000		0.00000		0.00000		27.00000		
cq		1.00000		0.00000		1.00000		0.00000		2.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		99.00000		0.00000		0.00000		0.00000		0.00000		0.00000		3.00000		
cr		676.00000		3.00000		3.00000		1.00000		2011.00000		0.00000		3.00000		0.00000		1241.00000		0.00000		0.00000		1.00000		5.00000		0.00000		793.00000		0.00000		0.00000		0.00000		2.00000		2.00000		227.00000		0.00000		0.00000		0.00000		92.00000		0.00000		35.00000		
cs		8.00000		4.00000		6.00000		2.00000		6.00000		1.00000		0.00000		4.00000		8.00000		0.00000		0.00000		0.00000		1.00000		1.00000		12.00000		6.00000		0.00000		4.00000		26.00000		7.00000		5.00000		0.00000		0.00000		2.00000		0.00000		0.00000		815.00000		
ct		208.00000		3.00000		2.00000		1.00000		1204.00000		14.00000		0.00000		5.00000		4503.00000		0.00000		0.00000		292.00000		22.00000		13.00000		995.00000		3.00000		0.00000		290.00000		961.00000		4.00000		1083.00000		6.00000		0.00000		1.00000		5.00000		0.00000		3185.00000		
cu		13.00000		56.00000		16.00000		5.00000		44.00000		7.00000		0.00000		0.00000		59.00000		0.00000		1.00000		1275.00000		373.00000		19.00000		14.00000		174.00000		0.00000		1205.00000		910.00000		505.00000		11.00000		0.00000		0.00000		0.00000		1.00000		9.00000		10.00000		
cv		0.00000		0.00000		0.00000		1.00000		4.00000		0.00000		0.00000		0.00000		2.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		1.00000		0.00000		1.00000		1.00000		0.00000		0.00000		0.00000		4.00000		
cw		2.00000		0.00000		2.00000		0.00000		1.00000		0.00000		0.00000		1.00000		1.00000		0.00000		0.00000		0.00000		2.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		7.00000		
cx		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		2.00000		
cy		1.00000		20.00000		148.00000		2.00000		0.00000		0.00000		4.00000		0.00000		1.00000		0.00000		0.00000		14.00000		15.00000		12.00000		1.00000		5.00000		0.00000		7.00000		1.00000		22.00000		0.00000		0.00000		3.00000		1.00000		0.00000		2.00000		962.00000		
cz		3.00000		0.00000		0.00000		0.00000		13.00000		0.00000		0.00000		0.00000		1.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		3.00000		0.00000		6.00000		
c_		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		1.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		5034.00000		
da		7.00000		72.00000		36.00000		57.00000		13.00000		10.00000		30.00000		36.00000		153.00000		1.00000		14.00000		188.00000		332.00000		596.00000		5.00000		63.00000		3.00000		590.00000		54.00000		1261.00000		102.00000		157.00000		23.00000		0.00000		1765.00000		12.00000		408.00000		
db		77.00000		0.00000		4.00000		0.00000		13.00000		2.00000		1.00000		0.00000		10.00000		0.00000		0.00000		9.00000		2.00000		0.00000		27.00000		0.00000		0.00000		5.00000		1.00000		1.00000		15.00000		0.00000		0.00000		0.00000		19.00000		0.00000		21.00000		
dc		62.00000		0.00000		2.00000		1.00000		2.00000		1.00000		0.00000		15.00000		1.00000		1.00000		1.00000		12.00000		3.00000		0.00000		28.00000		0.00000		0.00000		7.00000		1.00000		0.00000		2.00000		0.00000		0.00000		0.00000		0.00000		0.00000		67.00000		
dd		44.00000		2.00000		2.00000		1.00000		335.00000		1.00000		1.00000		51.00000		562.00000		0.00000		1.00000		221.00000		2.00000		1.00000		27.00000		0.00000		0.00000		219.00000		37.00000		2.00000		9.00000		2.00000		0.00000		0.00000		41.00000		0.00000		225.00000		
de		1142.00000		288.00000		1058.00000		1954.00000		382.00000		787.00000		184.00000		12.00000		27.00000		4.00000		8.00000		902.00000		787.00000		2686.00000		235.00000		866.00000		49.00000		4535.00000		2271.00000		595.00000		22.00000		855.00000		29.00000		51.00000		5.00000		5.00000		3321.00000		
df		37.00000		0.00000		0.00000		0.00000		5.00000		1.00000		0.00000		0.00000		22.00000		0.00000		0.00000		7.00000		0.00000		0.00000		23.00000		1.00000		0.00000		3.00000		4.00000		0.00000		37.00000		1.00000		4.00000		1.00000		0.00000		0.00000		34.00000		
dg		10.00000		0.00000		0.00000		0.00000		811.00000		0.00000		0.00000		1.00000		51.00000		0.00000		0.00000		2.00000		45.00000		0.00000		0.00000		0.00000		0.00000		6.00000		1.00000		0.00000		9.00000		0.00000		0.00000		1.00000		4.00000		0.00000		6.00000		
dh		76.00000		0.00000		2.00000		7.00000		37.00000		0.00000		1.00000		0.00000		48.00000		0.00000		0.00000		0.00000		0.00000		0.00000		39.00000		1.00000		0.00000		2.00000		3.00000		0.00000		6.00000		0.00000		0.00000		0.00000		1.00000		0.00000		8.00000		
di		1037.00000		72.00000		1088.00000		1070.00000		827.00000		990.00000		231.00000		1.00000		3.00000		1.00000		8.00000		95.00000		142.00000		3420.00000		300.00000		55.00000		1.00000		698.00000		2644.00000		1399.00000		96.00000		601.00000		0.00000		18.00000		5.00000		26.00000		94.00000		
dj		23.00000		1.00000		0.00000		0.00000		6.00000		0.00000		0.00000		0.00000		5.00000		0.00000		0.00000		0.00000		0.00000		0.00000		5.00000		0.00000		0.00000		0.00000		1.00000		1.00000		84.00000		0.00000		0.00000		0.00000		0.00000		0.00000		11.00000		
dk		2.00000		0.00000		0.00000		0.00000		3.00000		0.00000		1.00000		0.00000		2.00000		0.00000		0.00000		0.00000		0.00000		0.00000		4.00000		0.00000		0.00000		0.00000		3.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		7.00000		
dl		24.00000		0.00000		1.00000		0.00000		484.00000		0.00000		0.00000		0.00000		163.00000		0.00000		1.00000		1.00000		0.00000		0.00000		25.00000		2.00000		1.00000		0.00000		2.00000		1.00000		2.00000		0.00000		1.00000		0.00000		380.00000		0.00000		18.00000		
dm		71.00000		0.00000		3.00000		0.00000		66.00000		0.00000		1.00000		0.00000		353.00000		0.00000		0.00000		0.00000		1.00000		0.00000		22.00000		0.00000		0.00000		1.00000		1.00000		1.00000		6.00000		1.00000		1.00000		1.00000		1.00000		1.00000		12.00000		
dn		63.00000		0.00000		3.00000		0.00000		138.00000		0.00000		3.00000		0.00000		19.00000		0.00000		0.00000		0.00000		0.00000		0.00000		5.00000		0.00000		1.00000		7.00000		9.00000		9.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		7.00000		
do		2.00000		26.00000		437.00000		27.00000		906.00000		19.00000		134.00000		3.00000		335.00000		3.00000		4.00000		203.00000		503.00000		739.00000		176.00000		135.00000		0.00000		203.00000		76.00000		51.00000		323.00000		21.00000		1051.00000		37.00000		3.00000		51.00000		2756.00000		
dp		26.00000		0.00000		0.00000		1.00000		6.00000		0.00000		0.00000		4.00000		6.00000		0.00000		0.00000		2.00000		1.00000		0.00000		16.00000		2.00000		0.00000		34.00000		3.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		34.00000		
dq		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		0.00000		1.00000		0.00000		0.00000		0.00000		0.00000		0.00000		21.00000		0.00000		1.00000		0.00000		0.00000		0.00000		6.00000		
dr		586.00000		0.00000		3.00000		1.00000		983.00000		1.00000		2.00000		0.00000		523.00000		0.00000		0.00000		0.00000		3.00000		0.00000		350.00000		0.00000		1.00000		0.00000		3.00000		0.00000		210.00000		1.00000		1.00000		0.00000		73.00000		0.00000		133.00000		
